Brand ID	Brand Name	Style Cat No.	Color	Size	Reason Not Variant

1	American Apparel	2001	Cr̬me	XS	Imprintable and size matched but color did not
1	American Apparel	2001	Sangria	XS	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2001	Poppy	XS	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2001	Grass	XS	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2001	Lavender	XS	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2001	Heather Grey	XS	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2001	Silver	XS	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2001	Cr̬me	S	Imprintable and size matched but color did not
1	American Apparel	2001	Sangria	S	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2001	Poppy	S	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2001	Grass	S	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2001	Lavender	S	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2001	Heather Grey	S	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2001	Silver	S	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2001	Cr̬me	M	Imprintable and size matched but color did not
1	American Apparel	2001	Sangria	M	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2001	Poppy	M	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2001	Grass	M	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2001	Lavender	M	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2001	Heather Grey	M	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2001	Silver	M	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2001	Cr̬me	L	Imprintable and size matched but color did not
1	American Apparel	2001	Sangria	L	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2001	Poppy	L	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2001	Grass	L	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2001	Lavender	L	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2001	Heather Grey	L	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2001	Silver	L	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2001	Cr̬me	XL	Imprintable and size matched but color did not
1	American Apparel	2001	Sangria	XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2001	Poppy	XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2001	Grass	XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2001	Lavender	XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2001	Heather Grey	XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2001	Silver	XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2001	Cr̬me	2XL	Imprintable and size matched but color did not
1	American Apparel	2001	Sangria	2XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2001	Poppy	2XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2001	Grass	2XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2001	Lavender	2XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2001	Heather Grey	2XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2001	Silver	2XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2001	Cr̬me	3XL	Imprintable and size matched but color did not
1	American Apparel	2001	Sangria	3XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2001	Poppy	3XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2001	Grass	3XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2001	Lavender	3XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2001	Heather Grey	3XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2001	Silver	3XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2102	Cr̬me	S	Imprintable and size matched but color did not
1	American Apparel	2102	Light Aqua	S	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2102	Poppy	S	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2102	Mauve	S	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2102	Heather Grey	S	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2102	Ash Grey	S	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2102	Silver	S	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2102	Cr̬me	M	Imprintable and size matched but color did not
1	American Apparel	2102	Light Aqua	M	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2102	Poppy	M	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2102	Mauve	M	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2102	Heather Grey	M	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2102	Ash Grey	M	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2102	Silver	M	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2102	Cr̬me	L	Imprintable and size matched but color did not
1	American Apparel	2102	Light Aqua	L	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2102	Poppy	L	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2102	Mauve	L	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2102	Heather Grey	L	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2102	Ash Grey	L	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2102	Silver	L	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2102	Cr̬me	XL	Imprintable and size matched but color did not
1	American Apparel	2102	Light Aqua	XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2102	Poppy	XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2102	Mauve	XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2102	Heather Grey	XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2102	Ash Grey	XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2102	Silver	XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2102	Cr̬me	2XL	Imprintable and size matched but color did not
1	American Apparel	2102	Light Aqua	2XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2102	Poppy	2XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2102	Mauve	2XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2102	Heather Grey	2XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2102	Ash Grey	2XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
1	American Apparel	2102	Silver	2XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Avocado	5XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Atlantis	5XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Yellow Haze	4XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Violet	4XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Uniform Navy	4XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Steel Green	4XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Serene Green	4XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Salmon	4XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Safety Orange	4XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Royal	4XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Pine	4XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Paprika	4XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Oceana	4XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	New Safety Green	4XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Leaf	4XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Heather Navy	4XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Heather Indigo	4XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Heather Forest	4XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Heather Cinnamon	4XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Heather Cardinal	4XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Eggplant	4XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Dark Heather	4XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Cedar	4XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Cardinal	4XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Camel	4XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Avocado	4XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Atlantis	4XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Yellow Haze	3XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Violet	3XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Uniform Navy	3XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Steel Green	3XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Serene Green	3XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Salmon	3XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Safety Orange	3XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Royal	3XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Pine	3XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Paprika	3XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Oceana	3XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	New Safety Green	3XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Leaf	3XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Heather Navy	3XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Heather Indigo	3XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Heather Forest	3XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Heather Cinnamon	3XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Heather Cardinal	3XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Eggplant	3XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Dark Heather	3XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Cedar	3XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Cardinal	3XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Camel	3XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Avocado	3XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Atlantis	3XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Yellow Haze	2XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Violet	2XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Uniform Navy	2XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Steel Green	2XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Serene Green	2XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Salmon	2XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Safety Orange	2XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Royal	2XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Pine	2XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Paprika	2XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Oceana	2XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	New Safety Green	2XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Leaf	2XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Heather Navy	2XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Heather Indigo	2XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Heather Forest	2XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Heather Cinnamon	2XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Heather Cardinal	2XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Eggplant	2XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Dark Heather	2XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Cedar	2XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Cardinal	2XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Camel	2XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Avocado	2XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Atlantis	2XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Yellow Haze	XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Violet	XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Uniform Navy	XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Steel Green	XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Serene Green	XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Salmon	XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Safety Orange	XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Royal	XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Pine	XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Paprika	XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Oceana	XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	New Safety Green	XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Leaf	XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Heather Navy	XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Heather Indigo	XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Heather Forest	XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Heather Cinnamon	XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Heather Cardinal	XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Eggplant	XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Dark Heather	XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Cedar	XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Cardinal	XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Camel	XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Avocado	XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Atlantis	XL	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Yellow Haze	L	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Violet	L	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Uniform Navy	L	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Steel Green	L	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Serene Green	L	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Salmon	L	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Safety Orange	L	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Royal	L	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Pine	L	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Paprika	L	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Oceana	L	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	New Safety Green	L	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Leaf	L	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Heather Navy	L	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Heather Indigo	L	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Heather Forest	L	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Heather Cinnamon	L	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Heather Cardinal	L	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Eggplant	L	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Dark Heather	L	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Cedar	L	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Cardinal	L	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Camel	L	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Avocado	L	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Atlantis	L	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Yellow Haze	M	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Violet	M	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Uniform Navy	M	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Steel Green	M	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Serene Green	M	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Salmon	M	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Safety Orange	M	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Royal	M	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Pine	M	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Paprika	M	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Oceana	M	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	New Safety Green	M	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Leaf	M	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Heather Navy	M	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Heather Indigo	M	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Heather Forest	M	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Heather Cinnamon	M	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Heather Cardinal	M	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Eggplant	M	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Dark Heather	M	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Cedar	M	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Cardinal	M	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Camel	M	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Avocado	M	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Atlantis	M	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Yellow Haze	S	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Violet	S	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Uniform Navy	S	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Steel Green	S	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Serene Green	S	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Salmon	S	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Safety Orange	S	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Royal	S	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Pine	S	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Paprika	S	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Oceana	S	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	New Safety Green	S	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Leaf	S	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Heather Navy	S	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Heather Indigo	S	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Heather Forest	S	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Heather Cinnamon	S	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Heather Cardinal	S	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Eggplant	S	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Dark Heather	S	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Cedar	S	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Cardinal	S	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Camel	S	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Avocado	S	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
3	Gildan	2000	Atlantis	S	Imprintable, color and size were all found.  Imprintable Variant with this criteia does not exist...yet
